report_date,region,country,location_name,post_emergency,refugee_pop,persons_per_tap,liters_person_day,safe_water_perc,persons_per_shower,persons_per_toilet,toilets_per_HH_percentage,persons_per_hygiene_promoter
2024-02,Sub-Saharan Africa,Chad,Kounoungou,Post-emergency,28203,117,12,100,320,18,24,2820
2024-02,Sub-Saharan Africa,Chad,Mile,Post-emergency,42578,237,6,100,109,17,26,4257
2024-02,Sub-Saharan Africa,Chad,Oure Cassoni,Post-emergency,38932,271,10,100,311,15,22,3893
2024-02,Sub-Saharan Africa,Chad,Touloum,Post-emergency,42939,181,8,86,122,33,14,4293
2024-02,Sub-Saharan Africa,Chad,Treguine,Post-emergency,28664,166,6,0,NA,10,58,4777
2024-02,Sub-Saharan Africa,Ethiopia,Bambasi,Post-emergency,20827,140,18,100,NA,9,53,1157
2024-02,Sub-Saharan Africa,Ethiopia,Sherkole,Post-emergency,15979,166,11,100,11,11,34,1229
2024-02,Sub-Saharan Africa,Ethiopia,Tsore Camp (Assosa),Post-emergency,43476,199,15,100,14,14,31,2415
2024-02,Western Asia,Iraq,Arbat,Post-emergency,9136,NA,60,100,5,5,100,NA
2024-02,Western Asia,Iraq,Basirma,Post-emergency,9294,19,20,100,5,5,100,3098
2024-02,Western Asia,Iraq,Kawergosk,Post-emergency,7795,6,128,100,5,6,100,974
2024-02,Western Asia,Iraq,Qushtapa,Post-emergency,8392,7,108,100,6,6,100,95
2024-02,Sub-Saharan Africa,Kenya,Dagahaley,Post-emergency,125790,149,16,97,NA,10,49,10482
2024-02,Sub-Saharan Africa,Kenya,Hagadera,Post-emergency,131312,158,16,99,NA,8,61,10942
2024-02,Sub-Saharan Africa,Kenya,Ifo,Post-emergency,98875,86,19,100,NA,9,56,8239
2024-02,Sub-Saharan Africa,Kenya,Ifo 2,Post-emergency,22206,91,24,NA,NA,22,10,3701
2024-02,Sub-Saharan Africa,Malawi,Dzaleka,Post-emergency,48371,126,15,67,6,4,84,2418
2024-02,Sub-Saharan Africa,Niger,Abala,Post-emergency,11500,160,11,NA,44,21,17,1642
2024-02,Sub-Saharan Africa,Niger,Centre humanitaire Agadez,Emergency,2599,NA,22,NA,92,46,0,NA
2024-02,Sub-Saharan Africa,Niger,Chadakori,Post-emergency,5282,252,4,NA,58,29,8,330
2024-02,Sub-Saharan Africa,Niger,Dandaji Makao,Post-emergency,4180,418,6,NA,48,27,8,261
2024-02,Sub-Saharan Africa,Niger,Garin Kaka,Post-emergency,2937,210,11,NA,54,29,6,183
2024-02,Sub-Saharan Africa,Niger,Sayam Forage,Post-emergency,31174,269,9,100,149,24,13,15587
2024-02,Sub-Saharan Africa,Rwanda,Kigeme,Post-emergency,14712,81,16,100,42,34,0,817
2024-02,Sub-Saharan Africa,Rwanda,Kiziba,Post-emergency,15338,85,39,100,61,22,0,333
2024-02,Sub-Saharan Africa,Rwanda,Mahama,Post-emergency,63474,82,20,100,18,19,0,495
2024-02,Sub-Saharan Africa,Rwanda,Mugombwa,Post-emergency,11822,75,26,100,37,25,0,NA
2024-02,Sub-Saharan Africa,Rwanda,Nyabiheke,Post-emergency,12254,77,13,97,41,18,0,331
2024-02,Northern Africa,Sudan,Abuda,Post-emergency,3560,66,25,NA,NA,6,60,NA
2024-02,Northern Africa,Sudan,Al Jameya,Post-emergency,28882,257,12,97,NA,24,18,1805
2024-02,Northern Africa,Sudan,Al Kashafa,Post-emergency,20357,198,9,100,NA,23,20,NA
2024-02,Northern Africa,Sudan,Al Redis 1,Post-emergency,15266,216,14,100,NA,19,21,954
2024-02,Northern Africa,Sudan,Al Redis 2,Post-emergency,40048,228,7,83,NA,48,7,2503
2024-02,Northern Africa,Sudan,Alagaya,Post-emergency,61827,326,5,81,NA,112,3,3864
2024-02,Northern Africa,Sudan,Dabat Bosin,Post-emergency,28802,425,4,87,NA,79,4,1800
2024-02,Northern Africa,Sudan,Girba,Post-emergency,6409,214,29,NA,NA,9,45,NA
2024-02,Northern Africa,Sudan,Jouri,Post-emergency,14620,229,9,90,NA,33,11,NA
2024-02,Northern Africa,Sudan,Khor Alwarel,Post-emergency,55164,289,7,83,NA,197,0,3447
2024-02,Northern Africa,Sudan,Kilo 26,Post-emergency,9848,328,32,NA,NA,8,51,NA
2024-02,Northern Africa,Sudan,Shagarab I,Post-emergency,50812,565,13,NA,NA,33,7,NA
2024-02,Northern Africa,Sudan,Sirajiya,Post-emergency,5882,NA,0,NA,36,18,21,NA
2024-02,Northern Africa,Sudan,Tunaydba,Post-emergency,23746,52,29,83,10,8,13,539
2024-02,Northern Africa,Sudan,Um Gargour,Post-emergency,12373,188,30,93,7,7,56,1031
2024-02,Northern Africa,Sudan,Um Rakuba,Post-emergency,17085,51,23,100,8,10,11,488
2024-02,Northern Africa,Sudan,Um Sangour,Post-emergency,68078,NA,5,79,NA,70,6,4254
2024-02,Northern Africa,Sudan,Wad Sharife,Post-emergency,18488,134,26,NA,NA,9,42,NA
2024-02,Sub-Saharan Africa,Tanzania,Nyarugusu,Post-emergency,137364,106,22,90,NA,6,77,1416
2024-01,Sub-Saharan Africa,Chad,Amnabak,Post-emergency,31298,364,4,81,NA,29,13,3129
2024-01,Sub-Saharan Africa,Chad,Bredjing,Post-emergency,53224,336,22,100,NA,10,57,13306
2024-01,Sub-Saharan Africa,Chad,Gaga,Post-emergency,35051,223,10,100,70,10,58,1947
2024-01,Sub-Saharan Africa,Chad,Iridimi,Post-emergency,39296,169,4,96,227,31,12,3929
2024-01,Sub-Saharan Africa,Chad,Kounoungou,Post-emergency,28203,117,12,100,335,18,24,2820
2024-01,Sub-Saharan Africa,Chad,Mile,Post-emergency,42578,234,7,100,113,17,26,4257
2024-01,Sub-Saharan Africa,Chad,Oure Cassoni,Post-emergency,38932,271,11,100,311,15,22,3893
2024-01,Sub-Saharan Africa,Chad,Touloum,Post-emergency,42939,174,8,95,122,35,13,4293
2024-01,Sub-Saharan Africa,Chad,Treguine,Post-emergency,28664,166,6,100,NA,10,58,4777
2024-01,Sub-Saharan Africa,Ethiopia,Alemwach,Post-emergency,22065,230,16,100,49,38,2,525
2024-01,Sub-Saharan Africa,Ethiopia,Bambasi,Post-emergency,20769,139,20,100,NA,9,53,1153
2024-01,Sub-Saharan Africa,Ethiopia,Sherkole,Post-emergency,15886,166,9,100,11,11,34,1222
2024-01,Sub-Saharan Africa,Ethiopia,Tsore Camp (Assosa),Post-emergency,43359,198,11,100,14,14,31,2408
2024-01,Western Asia,Iraq,Arbat,Post-emergency,9136,NA,60,100,5,5,100,NA
2024-01,Western Asia,Iraq,Basirma,Post-emergency,9294,19,20,100,5,5,100,NA
2024-01,Western Asia,Iraq,Kawergosk,Post-emergency,7795,6,128,100,5,6,100,974
2024-01,Western Asia,Iraq,Qushtapa,Post-emergency,8392,7,108,100,6,6,100,95
2024-01,Sub-Saharan Africa,Kenya,Dagahaley,Post-emergency,125790,149,17,95,NA,10,49,10482
2024-01,Sub-Saharan Africa,Kenya,Hagadera,Post-emergency,131312,158,14,97,NA,8,61,10942
2024-01,Sub-Saharan Africa,Kenya,Ifo,Post-emergency,98875,86,18,98,NA,9,56,12359
2024-01,Sub-Saharan Africa,Kenya,Ifo 2,Post-emergency,22206,91,24,NA,NA,22,11,3701
2024-01,Sub-Saharan Africa,Malawi,Dzaleka,Post-emergency,48182,125,15,100,6,4,85,2409
2024-01,Sub-Saharan Africa,Niger,Abala,Post-emergency,11000,120,11,NA,42,20,19,239
2024-01,Sub-Saharan Africa,Niger,Chadakori,Post-emergency,5282,252,6,NA,58,29,8,330
2024-01,Sub-Saharan Africa,Niger,Dandaji Makao,Post-emergency,4180,418,15,NA,48,27,8,261
2024-01,Sub-Saharan Africa,Niger,Garin Kaka,Post-emergency,2937,210,22,NA,54,29,6,183
2024-01,Sub-Saharan Africa,Niger,Ouallam,Post-emergency,6439,87,19,NA,40,14,29,2146
2024-01,Sub-Saharan Africa,Niger,Sayam Forage,Post-emergency,31174,NA,11,NA,149,24,13,15587
2024-01,Sub-Saharan Africa,Rwanda,Kigeme,Post-emergency,14721,81,15,100,40,34,0,817
2024-01,Sub-Saharan Africa,Rwanda,Kiziba,Post-emergency,15338,85,42,100,61,22,0,333
2024-01,Sub-Saharan Africa,Rwanda,Mahama,Post-emergency,63339,82,20,100,18,19,0,494
2024-01,Sub-Saharan Africa,Rwanda,Mugombwa,Post-emergency,11790,75,22,100,37,25,0,NA
2024-01,Sub-Saharan Africa,Rwanda,Nyabiheke,Post-emergency,12367,78,13,100,41,18,0,334
2024-01,Northern Africa,Sudan,Abuda,Post-emergency,3560,66,28,NA,NA,6,60,NA
2024-01,Northern Africa,Sudan,Al Jameya,Post-emergency,28882,266,9,100,NA,24,18,1805
2024-01,Northern Africa,Sudan,Al Kashafa,Post-emergency,20357,198,9,98,NA,23,20,NA
2024-01,Northern Africa,Sudan,Al Redis 1,Post-emergency,15266,216,13,100,NA,19,21,954
2024-01,Northern Africa,Sudan,Al Redis 2,Post-emergency,40048,228,7,85,NA,48,7,2503
2024-01,Northern Africa,Sudan,Alagaya,Post-emergency,61827,NA,0,NA,NA,NA,0,NA
2024-01,Northern Africa,Sudan,Babikir,Post-emergency,2843,90,14,62,10,5,22,568
2024-01,Northern Africa,Sudan,Dabat Bosin,Post-emergency,28802,NA,3,81,NA,80,4,1800
2024-01,Northern Africa,Sudan,Girba,Post-emergency,6409,214,28,NA,NA,9,44,NA
2024-01,Northern Africa,Sudan,Jouri,Post-emergency,14620,229,9,90,NA,33,11,NA
2024-01,Northern Africa,Sudan,Khor Alwarel,Post-emergency,55164,289,7,79,NA,197,0,3447
2024-01,Northern Africa,Sudan,Kilo 26,Post-emergency,9848,328,31,NA,NA,8,50,NA
2024-01,Northern Africa,Sudan,Shagarab I,Post-emergency,50812,565,12,NA,NA,33,7,NA
2024-01,Northern Africa,Sudan,Tunaydba,Post-emergency,23269,52,24,93,18,6,13,465
2024-01,Northern Africa,Sudan,Um Rakuba,Post-emergency,17085,46,22,NA,10,10,11,379
2024-01,Northern Africa,Sudan,Um Sangour,Post-emergency,68078,NA,6,91,NA,70,6,4254
2024-01,Northern Africa,Sudan,Wad Sharife,Post-emergency,18488,134,26,NA,NA,9,42,NA
2024-01,Sub-Saharan Africa,Tanzania,Nyarugusu,Post-emergency,136478,NA,19,95,NA,6,75,1705
2024-01,Sub-Saharan Africa,Zimbabwe,Tongogara,Post-emergency,16000,90,0,NA,NA,9,68,1600
2023-12,Sub-Saharan Africa,Angola,Lovua settlement,Post-emergency,6103,55,22,NA,17,7,62,1220
2023-07,Southern Asia,Bangladesh,Camp 17,NA,NA,NA,NA,NA,NA,NA,6,NA
2023-07,Southern Asia,Bangladesh,Camp 1E,NA,NA,NA,NA,NA,NA,NA,4,NA
2023-07,Southern Asia,Bangladesh,Camp 21,NA,NA,NA,NA,NA,NA,NA,4,NA
2023-07,Southern Asia,Bangladesh,Camp 26,NA,NA,NA,NA,NA,NA,NA,2,NA
2023-07,Southern Asia,Bangladesh,Camp 27,NA,NA,NA,NA,NA,NA,NA,8,NA
2023-07,Southern Asia,Bangladesh,Camp 2E,NA,NA,NA,NA,NA,NA,NA,7,NA
2023-07,Southern Asia,Bangladesh,Camp 2W,NA,NA,NA,NA,NA,NA,NA,9,NA
2023-07,Southern Asia,Bangladesh,Camp 3,NA,NA,NA,NA,NA,NA,NA,1,NA
2023-07,Southern Asia,Bangladesh,Camp 4,NA,NA,NA,NA,NA,NA,NA,3,NA
2023-07,Southern Asia,Bangladesh,Camp 4 Ext,NA,NA,NA,NA,NA,NA,NA,1,NA
2023-07,Southern Asia,Bangladesh,Camp 5,NA,NA,NA,NA,NA,NA,NA,4,NA
2023-07,Southern Asia,Bangladesh,Kutupalong,NA,NA,NA,NA,NA,NA,NA,2,NA
2023-07,Southern Asia,Bangladesh,Nayapara,NA,NA,NA,NA,NA,NA,NA,4,NA
2023-07,Sub-Saharan Africa,Ethiopia,Alemwach,NA,NA,NA,NA,NA,NA,NA,11.08,NA
2023-12,Sub-Saharan Africa,Ethiopia,Awbarre,Post-emergency,13040,2829,24,75,57,8,66,652
2023-12,Sub-Saharan Africa,Ethiopia,Bambasi,Post-emergency,20718,140,20,100,NA,9,53,1151
2023-07,Sub-Saharan Africa,Ethiopia,Bambasi,NA,NA,NA,NA,NA,NA,NA,93.9,NA
2023-12,Sub-Saharan Africa,Ethiopia,Bokolmanyo,Post-emergency,33100,NA,14,100,NA,43,14,NA
2023-12,Sub-Saharan Africa,Ethiopia,Hilaweyn,Post-emergency,50812,NA,12,100,NA,48,13,NA
2023-12,Sub-Saharan Africa,Ethiopia,Kobe,Post-emergency,38876,NA,12,88,NA,38,19,NA
2023-12,Sub-Saharan Africa,Ethiopia,Melkadida,Post-emergency,43120,NA,15,94,NA,48,14,NA
2023-12,Sub-Saharan Africa,Ethiopia,Sherkole,Post-emergency,15790,167,11,100,11,11,34,1214
2023-07,Sub-Saharan Africa,Ethiopia,Sherkole,NA,NA,NA,NA,NA,NA,NA,97.5,NA
2023-12,Sub-Saharan Africa,Ethiopia,Tsore Camp (Assosa),Post-emergency,43370,198,11,100,14,14,32,2409
2023-07,Sub-Saharan Africa,Ethiopia,Tsore Camp (Assosa),NA,NA,NA,NA,NA,NA,NA,74.3,NA
2023-12,Western Asia,Iraq,Arbat,Post-emergency,9136,NA,60,100,5,5,100,NA
2023-12,Western Asia,Iraq,Basirma,Post-emergency,9294,19,20,100,5,5,100,3098
2023-12,Western Asia,Iraq,Kawergosk,Post-emergency,7795,6,128,100,5,6,100,974
2023-12,Western Asia,Iraq,Qushtapa,Post-emergency,8392,7,108,100,6,6,100,95
2023-12,Sub-Saharan Africa,Kenya,Dagahaley,Post-emergency,125790,149,14,95,NA,10,49,15723
2023-12,Sub-Saharan Africa,Kenya,Hagadera,Post-emergency,131312,158,13,100,NA,8,61,16414
2023-12,Sub-Saharan Africa,Kenya,Ifo,Post-emergency,98875,86,19,96,NA,9,56,12359
2023-12,Sub-Saharan Africa,Kenya,Ifo 2,Post-emergency,22099,91,23,NA,NA,22,11,3683
2023-12,Sub-Saharan Africa,Malawi,Dzaleka,Post-emergency,47906,125,15,NA,NA,369,0,2395
2023-07,Sub-Saharan Africa,Malawi,Dzaleka,NA,NA,NA,NA,NA,NA,NA,0,NA
2023-07,Sub-Saharan Africa,Mozambique,Maratane,NA,NA,NA,NA,NA,NA,NA,80,NA
2023-12,Sub-Saharan Africa,Niger,Abala,Post-emergency,10500,114,14,NA,32,19,17,228
2023-07,Sub-Saharan Africa,Niger,Abala,NA,NA,NA,NA,NA,NA,NA,17,NA
2023-07,Sub-Saharan Africa,Niger,Ayerou,NA,NA,NA,NA,NA,NA,NA,0,NA
2023-12,Sub-Saharan Africa,Niger,Chadakori,Post-emergency,5282,252,3,NA,58,29,8,330
2023-07,Sub-Saharan Africa,Niger,Chadakori,NA,NA,NA,NA,NA,NA,NA,2,NA
2023-12,Sub-Saharan Africa,Niger,Dandaji Makao,Post-emergency,4180,418,8,NA,48,27,8,261
2023-07,Sub-Saharan Africa,Niger,Dandaji Makao,NA,NA,NA,NA,NA,NA,NA,4,NA
2023-12,Sub-Saharan Africa,Niger,Garin Kaka,Post-emergency,2937,210,7,NA,54,29,6,183
2023-07,Sub-Saharan Africa,Niger,Garin Kaka,NA,NA,NA,NA,NA,NA,NA,10,NA
2023-12,Sub-Saharan Africa,Niger,Ouallam,Post-emergency,6435,87,19,NA,40,14,29,2145
2023-07,Sub-Saharan Africa,Niger,Ouallam,NA,NA,NA,NA,NA,NA,NA,54,NA
2023-12,Sub-Saharan Africa,Niger,Sayam Forage,Post-emergency,33642,290,10,100,161,26,13,16821
2023-07,Sub-Saharan Africa,Niger,Sayam Forage,NA,NA,NA,NA,NA,NA,NA,48,NA
2023-12,Sub-Saharan Africa,Rwanda,Kigeme,Post-emergency,14720,81,14,100,40,34,0,817
2023-12,Sub-Saharan Africa,Rwanda,Kiziba,Post-emergency,15486,70,29,100,62,22,0,336
2023-12,Sub-Saharan Africa,Rwanda,Mahama,Post-emergency,63608,82,20,100,18,19,0,636
2023-12,Sub-Saharan Africa,Rwanda,Mugombwa,Post-emergency,11772,75,22,100,37,25,0,NA
2023-12,Sub-Saharan Africa,Rwanda,Nyabiheke,Post-emergency,12384,78,14,100,41,18,0,334
2023-12,Sub-Saharan Africa,South Sudan,Ajoung Thok,Post-emergency,40228,36,26,100,6,6,80,874
2023-12,Sub-Saharan Africa,South Sudan,Pamir,Post-emergency,42079,519,17,0,9,8,49,793
2023-12,Northern Africa,Sudan,Abuda,Post-emergency,3531,65,58,NA,NA,6,60,NA
2023-12,Northern Africa,Sudan,Girba,Post-emergency,6358,212,44,NA,NA,9,44,NA
2023-12,Northern Africa,Sudan,Kilo 26,Post-emergency,9846,328,45,NA,NA,8,50,NA
2023-12,Northern Africa,Sudan,Shagarab I,Post-emergency,49976,555,11,NA,NA,32,6,NA
2023-12,Northern Africa,Sudan,Wad Sharife,Post-emergency,17835,129,24,NA,NA,9,44,NA
2023-07,Sub-Saharan Africa,Tanzania,Nyarugusu Burundian,NA,NA,NA,NA,NA,NA,NA,97.3,NA
2023-07,Sub-Saharan Africa,Tanzania,Nyarugusu Congolese,NA,NA,NA,NA,NA,NA,NA,93.9,NA
2023-12,Sub-Saharan Africa,Uganda,Adjumani,Post-emergency,219213,362,15,78,12,11,67,730
2023-07,Sub-Saharan Africa,Uganda,Imvepi,NA,NA,NA,NA,NA,NA,NA,86,NA
2023-07,Sub-Saharan Africa,Uganda,Kiryandongo,NA,NA,NA,NA,NA,NA,NA,85,NA
2023-07,Sub-Saharan Africa,Uganda,Kyaka II,NA,NA,NA,NA,NA,NA,NA,68.75,NA
2023-07,Sub-Saharan Africa,Uganda,Kyangwali,NA,NA,NA,NA,NA,NA,NA,70.9,NA
2023-07,Sub-Saharan Africa,Uganda,Nakivale,NA,NA,NA,NA,NA,NA,NA,73.97,NA
2023-07,Sub-Saharan Africa,Uganda,Oruchinga,NA,NA,NA,NA,NA,NA,NA,81.8,NA
2023-07,Sub-Saharan Africa,Uganda,Rhino Camp,NA,NA,NA,NA,NA,NA,NA,73,NA
2023-07,Sub-Saharan Africa,Uganda,Rwamwanja,NA,NA,NA,NA,NA,NA,NA,68.07,NA
2023-07,Sub-Saharan Africa,Zimbabwe,Tongogara,NA,NA,NA,NA,NA,NA,NA,78.9,NA
2023-11,Sub-Saharan Africa,Angola,Lovua settlement,Post-emergency,6086,55,33,NA,16,7,62,1014
2023-11,Sub-Saharan Africa,Chad,Amnabak,Post-emergency,31298,1426,5,100,NA,29,13,10432
2023-11,Sub-Saharan Africa,Chad,Iridimi,Post-emergency,39296,207,8,100,NA,26,15,13098
2023-11,Sub-Saharan Africa,Chad,Kounoungou,Post-emergency,27082,117,10,100,181,17,0,5416
2023-11,Sub-Saharan Africa,Chad,Mile,Post-emergency,44468,238,7,100,88,15,33,8893
2023-11,Sub-Saharan Africa,Chad,Oure Cassoni,Post-emergency,36500,230,10,99,NA,15,24,12166
2023-11,Sub-Saharan Africa,Chad,Touloum,Post-emergency,34130,141,14,100,NA,23,20,11376
2023-11,Sub-Saharan Africa,Ethiopia,Alemwach,Post-emergency,22046,230,17,100,49,42,4,524
2023-11,Sub-Saharan Africa,Ethiopia,Awbarre,Post-emergency,13040,2829,24,72,57,8,66,652
2023-11,Sub-Saharan Africa,Ethiopia,Bambasi,Post-emergency,20658,139,20,100,NA,9,53,1147
2023-11,Sub-Saharan Africa,Ethiopia,Bokolmanyo,Post-emergency,33005,NA,12,100,NA,43,14,NA
2023-11,Sub-Saharan Africa,Ethiopia,Buramino,Post-emergency,48082,NA,4,100,NA,72,9,NA
2023-11,Sub-Saharan Africa,Ethiopia,Hilaweyn,Post-emergency,50769,NA,9,100,NA,48,13,NA
2023-11,Sub-Saharan Africa,Ethiopia,Kobe,Post-emergency,38766,NA,10,78,NA,38,0,NA
2023-11,Sub-Saharan Africa,Ethiopia,Melkadida,Post-emergency,43111,NA,10,80,NA,48,14,NA
2023-11,Sub-Saharan Africa,Ethiopia,Nguenyyiel,Post-emergency,112000,165,13,91,19,26,18,1365
2023-11,Sub-Saharan Africa,Ethiopia,Sheder,Post-emergency,14463,1288,17,0,NA,8,62,723
2023-11,Sub-Saharan Africa,Ethiopia,Sherkole,Post-emergency,15668,166,11,100,11,11,34,1205
2023-11,Sub-Saharan Africa,Ethiopia,Tsore Camp (Assosa),Post-emergency,43314,198,11,100,14,14,32,2406
2023-11,Western Asia,Iraq,Arbat,Post-emergency,9136,NA,60,100,5,5,100,NA
2023-11,Western Asia,Iraq,Basirma,Post-emergency,9294,19,20,100,5,5,100,3098
2023-11,Western Asia,Iraq,Kawergosk,Post-emergency,7795,6,114,100,5,6,100,974
2023-11,Western Asia,Iraq,Qushtapa,Post-emergency,8392,7,106,100,6,6,100,95
2023-11,Sub-Saharan Africa,Kenya,Dagahaley,Post-emergency,116177,138,17,97,NA,10,53,14522
2023-11,Sub-Saharan Africa,Kenya,Hagadera,Post-emergency,127580,153,15,98,NA,8,61,15947
2023-11,Sub-Saharan Africa,Kenya,Ifo,Post-emergency,114526,100,16,98,NA,10,50,14315
2023-11,Sub-Saharan Africa,Kenya,Ifo 2,Post-emergency,22099,91,17,NA,NA,22,11,3683
2023-11,Sub-Saharan Africa,Malawi,Dzaleka,Post-emergency,47760,45,14,NA,NA,901,0,2388
2023-11,Sub-Saharan Africa,Niger,Abala,Post-emergency,10500,114,13,NA,32,19,17,228
2023-11,Sub-Saharan Africa,Niger,Chadakori,Post-emergency,5282,252,6,NA,58,44,3,330
2023-11,Sub-Saharan Africa,Niger,Dandaji Makao,Post-emergency,4180,418,3,NA,48,35,4,261
2023-11,Sub-Saharan Africa,Niger,Garin Kaka,Post-emergency,2937,210,13,NA,54,38,2,183
2023-11,Sub-Saharan Africa,Niger,Ouallam,Post-emergency,6398,86,17,NA,39,14,29,2132
2023-11,Sub-Saharan Africa,Rwanda,Kigeme,Post-emergency,14735,81,11,100,40,34,0,818
2023-11,Sub-Saharan Africa,Rwanda,Kiziba,Post-emergency,16076,72,29,100,64,22,0,349
2023-11,Sub-Saharan Africa,Rwanda,Mahama,Post-emergency,62294,81,20,100,18,18,0,622
2023-11,Sub-Saharan Africa,Rwanda,Mugombwa,Post-emergency,11759,74,22,100,37,25,0,NA
2023-11,Sub-Saharan Africa,Rwanda,Nyabiheke,Post-emergency,12429,79,13,100,42,18,0,335
2023-11,Sub-Saharan Africa,South Sudan,Ajoung Thok,Post-emergency,40184,369,26,0,6,6,80,873
2023-11,Sub-Saharan Africa,South Sudan,Pamir,Post-emergency,41901,517,15,0,9,8,49,790
2023-11,Northern Africa,Sudan,Abuda,Post-emergency,3531,65,57,NA,NA,6,60,NA
2023-11,Northern Africa,Sudan,Girba,Post-emergency,6358,212,45,NA,NA,9,44,NA
2023-11,Northern Africa,Sudan,Kilo 26,Post-emergency,9846,328,43,NA,NA,8,50,NA
2023-11,Northern Africa,Sudan,Shagarab I,Post-emergency,49976,555,12,NA,NA,32,6,NA
2023-11,Northern Africa,Sudan,Wad Sharife,Post-emergency,17835,129,23,NA,NA,9,44,NA
2023-11,Sub-Saharan Africa,Tanzania,Nyarugusu Burundian,Post-emergency,46986,60,22,90,NA,6,82,839
2023-11,Sub-Saharan Africa,Tanzania,Nyarugusu Congolese,Post-emergency,89043,135,22,81,NA,6,71,1127
2023-11,Sub-Saharan Africa,Uganda,Adjumani,Post-emergency,216702,356,15,88,11,11,67,722
2023-10,Sub-Saharan Africa,Angola,Lovua settlement,Post-emergency,6265,56,32,NA,18,7,60,1044
2023-10,Sub-Saharan Africa,Chad,Amnabak,Post-emergency,29000,1326,4,0,NA,27,15,9666
2023-10,Sub-Saharan Africa,Chad,Iridimi,Post-emergency,39296,207,8,100,NA,26,15,13098
2023-10,Sub-Saharan Africa,Chad,Kounoungou,Post-emergency,27082,97,13,100,NA,17,25,5416
2023-10,Sub-Saharan Africa,Chad,Oure Cassoni,Post-emergency,36500,230,10,99,NA,15,24,12166
2023-10,Sub-Saharan Africa,Chad,Touloum,Post-emergency,34130,141,12,100,NA,47,9,11376
2023-10,Sub-Saharan Africa,Ethiopia,Alemwach,Post-emergency,22046,230,11,100,46,39,4,524
2023-10,Sub-Saharan Africa,Ethiopia,Bambasi,Post-emergency,20555,139,19,100,NA,9,53,1141
2023-10,Sub-Saharan Africa,Ethiopia,Nguenyyiel,Post-emergency,112000,165,13,95,19,26,17,1230
2023-10,Sub-Saharan Africa,Ethiopia,Sherkole,Post-emergency,15296,163,11,100,10,11,35,1176
2023-10,Sub-Saharan Africa,Ethiopia,Tierkidi,Post-emergency,72447,220,13,97,40,22,23,2414
2023-10,Sub-Saharan Africa,Ethiopia,Tsore Camp (Assosa),Post-emergency,43380,198,11,100,14,14,32,2410
2023-10,Western Asia,Iraq,Arbat,Post-emergency,9130,NA,60,100,5,5,100,NA
2023-10,Western Asia,Iraq,Basirma,Post-emergency,9294,19,20,100,5,5,100,3098
2023-10,Western Asia,Iraq,Kawergosk,Post-emergency,7795,6,114,100,5,6,100,974
2023-10,Western Asia,Iraq,Qushtapa,Post-emergency,8390,7,106,100,6,6,100,95
2023-10,Sub-Saharan Africa,Kenya,Dagahaley,Post-emergency,113436,135,21,81,NA,9,54,14179
2023-10,Sub-Saharan Africa,Kenya,Hagadera,Post-emergency,126069,151,16,98,NA,8,63,15758
2023-10,Sub-Saharan Africa,Kenya,Ifo,Post-emergency,115317,101,21,84,NA,10,52,14414
2023-10,Sub-Saharan Africa,Kenya,Ifo 2,Post-emergency,18013,100,30,NA,NA,43,0,3002
2023-10,Sub-Saharan Africa,Malawi,Dzaleka,Post-emergency,47517,45,16,100,NA,360,0,2375
2023-10,Sub-Saharan Africa,Niger,Abala,Post-emergency,11000,120,11,NA,34,18,17,239
2023-10,Sub-Saharan Africa,Niger,Chadakori,Post-emergency,5282,252,6,NA,58,44,3,330
2023-10,Sub-Saharan Africa,Niger,Dandaji Makao,Post-emergency,4180,418,3,NA,48,35,4,261
2023-10,Sub-Saharan Africa,Niger,Garin Kaka,Post-emergency,2937,210,11,NA,54,38,2,183
2023-10,Sub-Saharan Africa,Niger,Ouallam,Post-emergency,6398,86,17,NA,39,14,29,2132
2023-10,Sub-Saharan Africa,Niger,Sayam Forage,Post-emergency,33642,290,10,NA,161,26,12,16821
2023-10,Sub-Saharan Africa,Rwanda,Kigeme,Post-emergency,14721,81,13,100,40,34,0,817
2023-10,Sub-Saharan Africa,Rwanda,Kiziba,Post-emergency,16076,72,30,100,64,22,0,349
2023-10,Sub-Saharan Africa,Rwanda,Mahama,Post-emergency,62294,81,21,100,18,18,0,622
2023-10,Sub-Saharan Africa,Rwanda,Mugombwa,Post-emergency,11752,104,21,100,37,25,0,NA
2023-10,Sub-Saharan Africa,Rwanda,Nyabiheke,Post-emergency,12506,79,17,97,42,18,0,338
2023-10,Sub-Saharan Africa,South Sudan,Ajoung Thok,Post-emergency,39993,367,24,0,6,6,79,701
2023-10,Sub-Saharan Africa,South Sudan,Pamir,Post-emergency,41446,512,15,0,9,8,50,782
2023-10,Northern Africa,Sudan,Abuda,Post-emergency,3539,66,56,NA,NA,6,60,NA
2023-10,Northern Africa,Sudan,Girba,Post-emergency,6337,211,49,NA,NA,9,44,NA
2023-10,Northern Africa,Sudan,Kilo 26,Post-emergency,9861,329,45,NA,NA,8,50,NA
2023-10,Northern Africa,Sudan,Shagarab I,Post-emergency,47788,531,12,NA,NA,31,6,NA
2023-10,Northern Africa,Sudan,Wad Sharife,Post-emergency,17792,129,24,NA,NA,9,44,NA
2023-10,Sub-Saharan Africa,Tanzania,Nyarugusu Burundian,Post-emergency,48264,62,24,90,NA,6,83,861
